label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars	dataset	seed	method	printref	fraction_mapped	sample_frac	ref_frac	ref_weight	check_split_passed	ref	region	tool	criteria
0.03	0.03	24273	7680810	13439600000	1718900	3704540	0.674623	0.999872	0.817133	0.999724	0.817133	0.999597	0.742271	0.739071	75.7208	00:01:15	1167.42	1587.32	1162.71	1163.55	488.34	2.81	0	133874	33469	167343	65424504	107768892	soil	73	closed	t	0.803	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30618	7787690	13988500000	1871370	3597660	0.684	0.9999	0.8063	0.9997	0.8063	0.9996	0.7424	0.7401	72.1836	00:01:12	912.4	1329.2	908.81	909.7	505.98	0.01	0	133874	33469	167343	65424504	107768892	soil	74	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24208	7787440	13427400000	1871370	3597910	0.683988	0.999861	0.806253	0.999732	0.806253	0.999593	0.742409	0.740105	72.4474	00:01:12	898.53	1320.18	895.39	895.77	484.07	0.01	0	133874	33469	167343	65424504	107768892	soil	74	closed	t	0.802	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30582	7741460	13988600000	1802270	3643890	0.6799	0.9999	0.8112	0.9997	0.8112	0.9996	0.7425	0.7398	75.6349	00:01:15	945.14	1589.08	859.05	861.12	486.5	2.86	0	133874	33469	167343	65424504	107768892	soil	75	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24291	7741220	13439500000	1802260	3644130	0.679928	0.999866	0.811152	0.999729	0.811152	0.999595	0.74245	0.739766	79.4802	00:01:19	1169.64	1590.59	1165.96	1166.81	495.32	2.81	0	133874	33469	167343	65424504	107768892	soil	75	closed	t	0.805	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30614	7729540	13988600000	1787480	3655810	0.6789	0.9999	0.8122	0.9997	0.8122	0.9996	0.7424	0.7396	75.8191	00:01:15	1172.66	1590.55	1166.33	1168.02	351.73	2.87	0	133874	33469	167343	65424504	107768892	soil	76	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24221	7729300	13433100000	1787470	3656050	0.678881	0.999867	0.812177	0.999728	0.812177	0.999595	0.742347	0.739571	75.4432	00:01:15	832.49	1249.42	824.63	827.31	2.48	0.01	0	133874	33469	167343	65424504	107768892	soil	76	closed	t	0.802	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30718	7728210	13988600000	1779660	3657140	0.6788	0.9999	0.8128	0.9997	0.8128	0.9996	0.7426	0.7398	75.2073	00:01:15	871.79	1293	868.21	868.66	479.98	0.01	0	133874	33469	167343	65424504	107768892	soil	77	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24364	7727950	13433400000	1779650	3657400	0.678763	0.999868	0.812818	0.999728	0.812818	0.999596	0.742575	0.739766	83.849	00:01:23	1172.46	1590.59	1170.33	1170.46	510.05	0.02	0	133874	33469	167343	65424504	107768892	soil	77	closed	t	0.803	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30633	7656290	13988700000	1684790	3729060	0.6725	0.9999	0.8196	0.9997	0.8196	0.9996	0.7422	0.7388	78.0126	00:01:18	1168.59	1587.49	1165.36	1166.03	495.52	2.86	0	133874	33469	167343	65424504	107768892	soil	78	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24272	7656050	13434500000	1684780	3729300	0.672448	0.999875	0.819633	0.999722	0.819633	0.999597	0.742207	0.738781	76.8033	00:01:16	1174.03	1590.58	1165.95	1168.67	492.31	2.82	0	133874	33469	167343	65424504	107768892	soil	78	closed	t	0.803	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30474	7792580	13988500000	1876980	3592770	0.6844	0.9999	0.8059	0.9997	0.8059	0.9996	0.7425	0.7402	71.9163	00:01:11	921.67	1338.62	918.35	919.33	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	79	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24210	7792360	13446500000	1876970	3592990	0.68442	0.99986	0.805884	0.999733	0.805884	0.999594	0.742474	0.740202	70.0954	00:01:10	926.24	1343	921.04	922.75	488.54	0.01	0	133874	33469	167343	65424504	107768892	soil	79	closed	t	0.807	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30659	7700750	13988600000	1750770	3684600	0.6764	0.9999	0.8148	0.9997	0.8148	0.9996	0.7422	0.7391	74.0634	00:01:14	863.6	1284.73	860.07	860.59	493.02	0.01	0	133874	33469	167343	65424504	107768892	soil	80	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24318	7700490	13425300000	1750760	3684860	0.676351	0.99987	0.814759	0.999726	0.814759	0.999596	0.742139	0.739131	94.6415	00:01:34	1167.39	1584.24	1164.11	1165.06	507.46	0.01	0	133874	33469	167343	65424504	107768892	soil	80	closed	t	0.803	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30588	7719190	13988600000	1770980	3666160	0.678	0.9999	0.8134	0.9997	0.8134	0.9996	0.7424	0.7395	77.1945	00:01:17	1171.22	1587.68	1167.51	1168.4	507.45	2.86	0	133874	33469	167343	65424504	107768892	soil	81	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24298	7718990	13441800000	1770980	3666360	0.677976	0.999868	0.813384	0.999727	0.813384	0.999596	0.742403	0.739533	76.1447	00:01:16	1170.79	1590.59	1166.04	1167.32	501.73	2.82	0	133874	33469	167343	65424504	107768892	soil	81	closed	t	0.805	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30564	7689260	13988600000	1735370	3696080	0.6754	0.9999	0.8159	0.9997	0.8159	0.9996	0.7421	0.739	77.4156	00:01:17	1167.65	1587.52	1162.97	1163.76	481.68	2.86	0	133874	33469	167343	65424504	107768892	soil	82	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24312	7689040	13447400000	1735400	3696310	0.675345	0.999871	0.815861	0.999725	0.815861	0.999596	0.74209	0.738983	78.4878	00:01:18	1171.12	1587.64	1167.42	1168.29	507.44	2.82	0	133874	33469	167343	65424504	107768892	soil	82	closed	t	0.806	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30660	7714630	13988600000	1765250	3670710	0.6776	0.9999	0.8138	0.9997	0.8138	0.9996	0.7424	0.7395	80.527	00:01:20	1174.05	1590.54	1170.37	1171.36	507.43	2.87	0	133874	33469	167343	65424504	107768892	soil	83	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24187	7714400	13426200000	1765240	3670940	0.677573	0.999869	0.813787	0.999727	0.813787	0.999596	0.742366	0.739459	69.9228	00:01:09	929.06	1345.96	921.18	922.97	477.08	0.01	0	133874	33469	167343	65424504	107768892	soil	83	closed	t	0.8	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30571	7755920	13988500000	1828910	3629430	0.6812	0.9999	0.8092	0.9997	0.8092	0.9996	0.7423	0.7397	84.1984	00:01:24	1173.93	1590.6	1170.33	1171.2	505.93	0.03	0	133874	33469	167343	65424504	107768892	soil	84	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24283	7755730	13443900000	1828900	3629620	0.681203	0.999864	0.809184	0.99973	0.809184	0.999594	0.742243	0.739698	82.2726	00:01:22	1168.72	1590.6	1165.96	1166.37	488	0.13	0	133874	33469	167343	65424504	107768892	soil	84	closed	t	0.806	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30659	7750660	13988500000	1823860	3634690	0.6808	0.9999	0.8095	0.9997	0.8095	0.9996	0.7422	0.7396	71.6032	00:01:11	924.75	1341.59	921.32	922.25	507.3	0.01	0	133874	33469	167343	65424504	107768892	soil	85	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24267	7750440	13422400000	1823850	3634900	0.680738	0.999864	0.809505	0.999729	0.809505	0.999594	0.742137	0.739559	89.0826	00:01:29	1173.98	1590.55	1170.27	1171.18	507.44	0.02	0	133874	33469	167343	65424504	107768892	soil	85	closed	t	0.802	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30737	7745600	13988600000	1808950	3639750	0.6803	0.9999	0.8107	0.9997	0.8107	0.9996	0.7424	0.7398	72.0507	00:01:12	923.75	1340.68	916.07	917.84	477.11	0.01	0	133874	33469	167343	65424504	107768892	soil	86	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24352	7745380	13426000000	1808940	3639960	0.680294	0.999865	0.810668	0.999729	0.810668	0.999595	0.742428	0.739781	77.6917	00:01:17	1166.9	1583.42	1158.65	1161.23	477.09	2.82	0	133874	33469	167343	65424504	107768892	soil	86	closed	t	0.803	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30670	7739270	13988600000	1797300	3646080	0.6798	0.9999	0.8115	0.9997	0.8115	0.9996	0.7425	0.7398	76.6164	00:01:16	1170.21	1586.67	1166.57	1167.69	507.45	2.87	0	133874	33469	167343	65424504	107768892	soil	87	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24300	7739060	13429700000	1797290	3646290	0.679738	0.999866	0.811532	0.999729	0.811532	0.999595	0.74252	0.739812	69.6603	00:01:09	935.29	1352.16	931.76	932.76	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	87	closed	t	0.803	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30609	7739840	13988600000	1797340	3645510	0.6798	0.9999	0.8115	0.9997	0.8115	0.9996	0.7426	0.7399	72.864	00:01:12	894.11	1315.8	891.02	891.55	498.45	0.01	0	133874	33469	167343	65424504	107768892	soil	88	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24187	7739580	13432800000	1797340	3645770	0.679784	0.999866	0.811539	0.999729	0.811539	0.999595	0.742548	0.739841	70.7891	00:01:10	913.53	1330.5	908.68	910.13	488.26	0.01	0	133874	33469	167343	65424504	107768892	soil	88	closed	t	0.801	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30696	7746140	13988600000	1802620	3639210	0.6804	0.9999	0.8112	0.9997	0.8112	0.9996	0.7427	0.74	91.9453	00:01:31	1173.88	1590.55	1170.28	1171.16	507.31	0.02	0	133874	33469	167343	65424504	107768892	soil	89	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24284	7745940	13424400000	1802620	3639410	0.680343	0.999866	0.811216	0.999729	0.811216	0.999595	0.742706	0.740038	73.9389	00:01:13	826.16	1242.98	822.66	823.77	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	89	closed	t	0.802	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30798	7734220	13988600000	1791320	3651130	0.6793	0.9999	0.8119	0.9997	0.8119	0.9996	0.7425	0.7397	78.9151	00:01:18	1174.08	1590.56	1170.39	1171.46	507.45	2.87	0	133874	33469	167343	65424504	107768892	soil	90	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24384	7733930	13421600000	1791310	3651420	0.679288	0.999867	0.811941	0.999728	0.811941	0.999595	0.742461	0.739714	70.7817	00:01:10	912.46	1329.34	908.38	909.52	496.85	0.01	0	133874	33469	167343	65424504	107768892	soil	90	closed	t	0.801	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30694	7794540	13988500000	1879120	3590800	0.6846	0.9999	0.8057	0.9997	0.8057	0.9996	0.7425	0.7403	76.0106	00:01:16	1170.58	1590.53	1165.96	1167.17	495.92	2.87	0	133874	33469	167343	65424504	107768892	soil	91	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24294	7794310	13417800000	1879120	3591040	0.684591	0.99986	0.805745	0.999732	0.805745	0.999593	0.742502	0.740243	71.0381	00:01:11	908.78	1325.6	902.83	904.87	481.95	0.01	0	133874	33469	167343	65424504	107768892	soil	91	closed	t	0.802	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30656	7742670	13988600000	1804600	3642680	0.6801	0.9999	0.811	0.9997	0.811	0.9996	0.7424	0.7398	85.7882	00:01:25	1174	1590.57	1170	1170.92	493.9	0.02	0	133874	33469	167343	65424504	107768892	soil	92	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24299	7742420	13431000000	1804600	3642930	0.680034	0.999866	0.810977	0.999729	0.810977	0.999595	0.742428	0.739756	73.9955	00:01:13	846.51	1267.34	842.56	843.54	495.62	0.01	0	133874	33469	167343	65424504	107768892	soil	92	closed	t	0.803	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30605	7780790	13988500000	1867460	3604560	0.6834	0.9999	0.8064	0.9997	0.8064	0.9996	0.7422	0.7398	80.4964	00:01:20	1174.09	1590.58	1170.4	1171.49	507.34	2.86	0	133874	33469	167343	65424504	107768892	soil	93	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24290	7780540	13435800000	1867440	3604810	0.683381	0.999861	0.806442	0.999732	0.806442	0.999593	0.742167	0.739829	70.703	00:01:10	915	1331.8	911.41	912.46	507.43	0.01	0	133874	33469	167343	65424504	107768892	soil	93	closed	t	0.804	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30236	7605080	13988500000	1917100	3780270	0.668	0.9999	0.7987	0.9997	0.7987	0.9996	0.7302	0.7275	78.225	00:01:18	1174.02	1590.49	1165.92	1168.6	505.88	2.86	0	133874	33469	167343	65424504	107768892	soil	94	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	23952	7604880	13426400000	1917090	3780470	0.667953	0.999857	0.798666	0.999719	0.798666	0.999576	0.730185	0.727485	73.377	00:01:13	839.22	1261.13	836.35	836.98	106.61	0.01	0	133874	33469	167343	65424504	107768892	soil	94	closed	t	0.807	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30639	7806790	13988500000	1897970	3578550	0.6857	0.9999	0.8044	0.9997	0.8044	0.9996	0.7425	0.7403	75.0607	00:01:15	860.94	1277.91	853.12	855.32	484.08	0.01	0	133874	33469	167343	65424504	107768892	soil	95	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24201	7806540	13429700000	1897960	3578810	0.685666	0.999859	0.804425	0.999734	0.804425	0.999593	0.742476	0.740313	76.5031	00:01:16	1171.05	1587.58	1165.63	1166.66	483.95	2.81	0	133874	33469	167343	65424504	107768892	soil	95	closed	t	0.801	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30655	7741040	13988600000	1807790	3644310	0.6799	0.9999	0.8107	0.9997	0.8107	0.9996	0.7422	0.7396	77.4294	00:01:17	1174.08	1590.55	1165.82	1167.69	477.09	2.87	0	133874	33469	167343	65424504	107768892	soil	96	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24287	7740790	13423100000	1807790	3644560	0.67989	0.999865	0.810675	0.999729	0.810675	0.999594	0.74221	0.739545	73.2166	00:01:13	850.59	1269.91	845.12	846.86	500.05	0.01	0	133874	33469	167343	65424504	107768892	soil	96	closed	t	0.803	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30656	7718630	13988600000	1776010	3666720	0.6779	0.9999	0.8129	0.9997	0.8129	0.9996	0.7422	0.7393	71.7235	00:01:11	924.94	1341.84	921.45	922.41	507.44	0.01	0	133874	33469	167343	65424504	107768892	soil	97	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24246	7718380	13425400000	1776000	3666970	0.677922	0.999868	0.812942	0.999727	0.812942	0.999595	0.742172	0.739318	74.913	00:01:14	840.61	1257.41	837.02	837.9	507.44	0.01	0	133874	33469	167343	65424504	107768892	soil	97	closed	t	0.802	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30621	7687060	13988600000	1725100	3698280	0.6752	0.9999	0.8167	0.9997	0.8167	0.9996	0.7424	0.7392	75.3876	00:01:15	859.88	1277.39	852.6	855.15	502.16	0.01	0	133874	33469	167343	65424504	107768892	soil	98	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24343	7686790	13435100000	1725090	3698560	0.675148	0.999872	0.816712	0.999725	0.816712	0.999597	0.742368	0.739213	72.4136	00:01:12	887.91	1304.72	884.52	885.63	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	98	closed	t	0.805	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30804	7715590	13988600000	1768000	3669760	0.6777	0.9999	0.8136	0.9997	0.8136	0.9996	0.7423	0.7394	74.7642	00:01:14	871.07	1287.84	867.45	868.41	507.45	0.01	0	133874	33469	167343	65424504	107768892	soil	99	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24337	7715380	13413800000	1768000	3669970	0.677659	0.999868	0.813569	0.999726	0.813569	0.999595	0.742314	0.73942	71.9894	00:01:11	876.19	1298.02	873.23	873.54	445.21	0.01	0	133874	33469	167343	65424504	107768892	soil	99	closed	t	0.801	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	30489	7585770	13988500000	1886610	3799580	0.6663	0.9999	0.8008	0.9997	0.8008	0.9996	0.7303	0.7274	82.5109	00:01:22	1169.61	1590.57	1165.97	1166.67	494.23	0.02	0	133874	33469	167343	65424504	107768892	soil	100	open	t	1	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	24117	7585490	13443800000	1886600	3799860	0.66625	0.99986	0.800825	0.999717	0.800825	0.999577	0.730239	0.727365	71.3727	00:01:11	910.16	1327.15	903.64	905.25	485.58	0.01	0	133874	33469	167343	65424504	107768892	soil	100	closed	t	0.802	0.2	0.8	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	28880	7733580	13988600000	1781730	3651770	0.6793	0.9999	0.8128	0.9997	0.8128	0.9996	0.7428	0.74	77.2467	00:01:17	1179.59	1596	1171.4	1174.18	441.32	2.82	0	150609	16734	167343	65424504	107768892	soil	1	open	t	1	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	25766	7733540	13710000000	1781730	3651810	0.679253	0.99987	0.81275	0.999734	0.81275	0.999604	0.742817	0.74003	66.4911	00:01:06	941.63	1358.57	933.86	936.66	507.74	0.01	0	150609	16734	167343	65424504	107768892	soil	1	closed	t	0.812	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	28908	7733410	13988600000	1792970	3651940	0.6792	0.9999	0.8118	0.9997	0.8118	0.9996	0.7424	0.7396	68.4865	00:01:08	929.84	1346.6	926.28	927.21	507.61	0.01	0	150609	16734	167343	65424504	107768892	soil	2	open	t	1	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	25768	7734030	13706000000	1793070	3651320	0.679297	0.999869	0.811793	0.999734	0.811793	0.999603	0.742402	0.739658	73.4146	00:01:13	843.41	1266.03	841.32	841.53	6.36	0.01	0	150609	16734	167343	65424504	107768892	soil	2	closed	t	0.809	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	28974	7688520	13988600000	1726550	3696830	0.6753	0.9999	0.8166	0.9997	0.8166	0.9996	0.7424	0.7393	68.3904	00:01:08	938.62	1355.49	935.24	936.25	507.74	0.01	0	150609	16734	167343	65424504	107768892	soil	3	open	t	1	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	25813	7688500	13694700000	1726550	3696850	0.675298	0.999874	0.816618	0.99973	0.816618	0.999604	0.742412	0.739265	79.8765	00:01:19	1179.54	1595.99	1175.83	1176.9	507.74	2.81	0	150609	16734	167343	65424504	107768892	soil	3	closed	t	0.808	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	28899	7764340	13988500000	1833260	3621010	0.682	0.9999	0.809	0.9997	0.809	0.9996	0.7426	0.7401	68.1672	00:01:08	930.67	1352.01	927.3	928.21	7.16	0.01	0	150609	16734	167343	65424504	107768892	soil	4	open	t	1	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	25750	7764310	13704000000	1833270	3621040	0.681956	0.999866	0.808986	0.999736	0.808986	0.999602	0.742566	0.74006	71.7359	00:01:11	862.92	1279.82	859.5	860.44	507.71	0.01	0	150609	16734	167343	65424504	107768892	soil	4	closed	t	0.809	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	28917	7811550	13988500000	1898120	3573790	0.6861	0.9999	0.8045	0.9997	0.8045	0.9996	0.7428	0.7406	68.8246	00:01:08	923.13	1340.02	919.83	920.78	507.74	0.01	0	150609	16734	167343	65424504	107768892	soil	5	open	t	1	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	25831	7812630	13701500000	1898820	3572720	0.6862	0.999861	0.804476	0.999739	0.804476	0.999601	0.742793	0.740646	67.2389	00:01:07	927.64	1345.95	921.48	922.76	479.89	0.01	0	150609	16734	167343	65424504	107768892	soil	5	closed	t	0.813	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	28848	7737880	13988600000	1791390	3647470	0.6796	0.9999	0.812	0.9997	0.812	0.9996	0.7427	0.7399	74.8482	00:01:14	829.83	1246.69	823.44	825.46	480.58	0.01	0	150609	16734	167343	65424504	107768892	soil	6	open	t	1	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	25767	7738780	13712200000	1791540	3646570	0.679714	0.999869	0.812017	0.999734	0.812017	0.999604	0.742733	0.739998	78.9029	00:01:18	1179.55	1596.02	1175.86	1176.76	507.74	2.8	0	150609	16734	167343	65424504	107768892	soil	6	closed	t	0.813	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	28881	7735150	13988600000	1787410	3650200	0.6794	0.9999	0.8123	0.9997	0.8123	0.9996	0.7427	0.7399	68.724	00:01:08	924.32	1341.18	920.93	922.04	507.74	0.01	0	150609	16734	167343	65424504	107768892	soil	7	open	t	1	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	25831	7735100	13710000000	1787400	3650250	0.679391	0.99987	0.812297	0.999734	0.812297	0.999604	0.742684	0.739923	66.7645	00:01:06	933	1349.95	929.7	930.81	507.74	0.01	0	150609	16734	167343	65424504	107768892	soil	7	closed	t	0.814	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	28928	7742860	13988600000	1794040	3642480	0.6801	0.9999	0.8119	0.9997	0.8119	0.9996	0.7429	0.7402	84.2972	00:01:24	1179.52	1596.02	1175.82	1176.69	507.74	0.02	0	150609	16734	167343	65424504	107768892	soil	8	open	t	1	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	25809	7742870	13705400000	1794040	3642480	0.680073	0.999869	0.811885	0.999734	0.811885	0.999604	0.742869	0.740156	67.2704	00:01:07	928.91	1345.82	921.11	923.78	483.28	0.01	0	150609	16734	167343	65424504	107768892	soil	8	closed	t	0.811	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	28985	7227400	13988900000	1462130	4157950	0.6348	0.9999	0.8317	0.9997	0.8317	0.9996	0.7264	0.72	71.2963	00:01:11	870.23	1287.04	866.86	867.81	507.74	0.01	0	150609	16734	167343	65424504	107768892	soil	9	open	t	1	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	25887	7227360	13705200000	1462140	4157980	0.634795	0.999893	0.831735	0.999697	0.831735	0.99959	0.72643	0.720042	66.5355	00:01:06	941.64	1358.59	936.16	938.03	484.07	0.01	0	150609	16734	167343	65424504	107768892	soil	9	closed	t	0.812	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	28815	7726360	13988600000	1776600	3658990	0.6786	0.9999	0.813	0.9997	0.813	0.9996	0.7426	0.7398	68.8005	00:01:08	924.86	1341.57	921.25	922.25	507.74	0.01	0	150609	16734	167343	65424504	107768892	soil	10	open	t	1	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	25674	7727960	13711500000	1776770	3657390	0.678763	0.99987	0.813065	0.999733	0.813065	0.999604	0.742693	0.739869	67.4567	00:01:07	923.08	1339.89	919.57	920.61	507.74	0.01	0	150609	16734	167343	65424504	107768892	soil	10	closed	t	0.809	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	28858	7722890	13988600000	1774990	3662460	0.6783	0.9999	0.8131	0.9997	0.8131	0.9996	0.7425	0.7396	74.7718	00:01:14	821.25	1238.19	813.47	815.25	491.91	0.01	0	150609	16734	167343	65424504	107768892	soil	11	open	t	1	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	25772	7722870	13713200000	1774990	3662480	0.678316	0.999871	0.813117	0.999733	0.813117	0.999604	0.742472	0.739625	75.824700000000007	00:01:15	1179.55	1596.02	1175.86	1176.81	507.74	2.8	0	150609	16734	167343	65424504	107768892	soil	11	closed	t	0.813	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	28782	7749380	13988600000	1807780	3635970	0.6806	0.9999	0.8108	0.9997	0.8108	0.9996	0.7427	0.7401	75.391	00:01:15	798.88	1218.45	793.74	795.23	488.93	0.01	0	150609	16734	167343	65424504	107768892	soil	12	open	t	1	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	25715	7750220	13716300000	1807840	3635120	0.680719	0.999868	0.810857	0.999735	0.810857	0.999604	0.742751	0.740111	69.4176	00:01:09	888.4	1305.08	884.89	885.86	507.74	0.01	0	150609	16734	167343	65424504	107768892	soil	12	closed	t	0.813	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	28926	7683310	13988600000	1726010	3702040	0.6748	0.9999	0.8166	0.9997	0.8166	0.9996	0.7421	0.739	69.5979	00:01:09	901.28	1318.24	893.52	895.33	477.39	0.01	0	150609	16734	167343	65424504	107768892	soil	13	open	t	1	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	25854	7683410	13709300000	1726020	3701940	0.674851	0.999874	0.816565	0.99973	0.816565	0.999604	0.742142	0.738975	67.2013	00:01:07	925.28	1341.96	918.44	920.35	483.41	0.01	0	150609	16734	167343	65424504	107768892	soil	13	closed	t	0.813	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	28907	7668450	13988700000	1705690	3716900	0.6735	0.9999	0.818	0.9997	0.818	0.9996	0.7421	0.7388	67.7807	00:01:07	944.22	1361.03	940.71	941.62	507.74	0.01	0	150609	16734	167343	65424504	107768892	soil	14	open	t	1	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	25768	7669860	13704100000	1706030	3715490	0.673661	0.999876	0.818041	0.999729	0.818041	0.999605	0.742157	0.738864	73.2379	00:01:13	871.34	1291.81	867.09	867.82	486.69	0.01	0	150609	16734	167343	65424504	107768892	soil	14	closed	t	0.81	0.1	0.9	simple	TRUE	NA	NA	mothur	NA
